CBO Ocupação 2002;CNAE 2.0 Classe;Faixa Etária;Escolaridade após 2005;Idade;Mun Trab;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
212405;62031;04;                  09;  28;355220;09;3492.26;                  02
212405;62031;05;                  09;  30;355220;09;8906.03;                  02
212405;62031;04;                  09;  29;355220;09;4500.00;                  02
317110;62031;03;                  09;  22;355220;06;1700.00;                  02
212405;62031;04;                  09;  28;355220;02;3500.00;                  02
212405;62031;03;                  09;  24;355220;09;3500.00;                  02
317110;62031;04;                  09;  25;355220;02;2683.75;                  02
317110;62031;04;                  09;  25;355220;08;2300.00;                  02
212405;62031;04;                  09;  26;355220;09;7058.72;                  02
317110;62031;03;                  09;  23;355220;08;2000.00;                  02
317110;62031;04;                  09;  25;355220;02;2009.81;                  02
317110;62031;03;                  09;  23;355220;09;2267.79;                  02
317110;62031;06;                  09;  48;355220;02;9500.00;                  02
212405;62031;06;                  09;  45;355220;09;7797.44;                  02
317110;62031;05;                  09;  39;355220;09;7800.00;                  02
212405;62031;05;                  09;  37;355220;09;8542.68;                  02
212405;62031;05;                  09;  33;355220;09;5384.08;                  02
212405;62031;06;                  09;  41;355220;09;5631.55;                  02
212405;62031;04;                  09;  27;355220;09;3744.83;                  02
212405;62031;04;                  09;  29;355220;09;4437.77;                  02
212405;62031;05;                  09;  34;355220;02;3800.00;                  02
212405;62031;04;                  09;  26;355220;09;4410.00;                  02
212405;62031;04;                  09;  29;355220;09;3938.61;                  02
212405;62023;03;                  09;  24;355220;09;1280.99;                  02
212420;62040;05;                  09;  37;355220;08;4411.99;                  02
212420;62040;05;                  09;  38;355220;02;5025.59;                  02
212420;62040;05;                  09;  33;355220;02;6301.75;                  02
212420;62040;05;                  09;  30;355220;02;8314.77;                  02
317210;63119;04;                  09;  28;355220;02;872.00;                  02
212405;62040;03;                  09;  22;355220;02;2711.88;                  02
212405;62040;03;                  09;  23;355220;08;3814.60;                  02
212420;62023;06;                  09;  41;355220;02;4789.05;                  02
212405;62023;05;                  09;  37;355220;02;4851.21;                  02
212420;62023;05;                  09;  34;355220;02;6209.61;                  02
142530;62023;05;                  09;  35;355220;02;11068.20;                  02
212405;62023;05;                  09;  32;355220;02;5181.18;                  02
212405;62023;03;                  09;  22;355220;02;1764.85;                  02
212405;62023;03;                  09;  24;355220;02;1600.00;                  02
212405;62023;03;                  09;  22;355220;02;2081.43;                  02
212405;62031;06;                  09;  40;355220;02;2014.82;                  02
212405;62031;05;                  09;  35;355220;02;4387.46;                  02
212315;62031;04;                  09;  28;355220;09;1081.00;                  02
212405;62031;03;                  09;  24;355220;09;1529.10;                  02
212405;62031;04;                  09;  25;355220;02;1500.00;                  02
212420;62031;04;                  09;  25;355220;02;1306.83;                  02
212420;62023;05;                  09;  37;355220;02;3520.00;                  02
212405;62023;05;                  09;  39;355220;02;7000.00;                  02
212420;62023;05;                  09;  30;355220;02;1265.00;                  02
317110;62091;04;                  09;  28;355220;02;1191.34;                  02
212405;62091;04;                  09;  25;355220;09;1470.96;                  02
212310;62040;05;                  09;  34;355220;09;1500.00;                  02
317210;62031;05;                  09;  37;355220;02;1648.00;                  02
212405;62040;05;                  09;  35;355220;02;2493.33;                  02
212405;62040;03;                  09;  23;355220;02;2300.00;                  02
212405;62040;03;                  09;  23;355220;02;1500.00;                  02
212405;62040;03;                  09;  23;355220;02;2678.46;                  02
212405;62031;04;                  09;  29;355220;02;3481.77;                  02
212420;62031;05;                  09;  32;355220;02;3199.57;                  02
212405;62031;05;                  09;  31;355220;09;1727.45;                  02
